ID,duplicated,pii_absent_high_confidence,pii_absent_low_confidence,full name,ssn,ssn last 4,drivers license #,passport #,TIN,irs identity protection pin,student identification #,bank account #,credit card #,cvv/cvc,password,username,email address,phone number
364,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
366,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
368,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
370,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
371,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
372,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
375,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
378,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
379,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
380,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
381,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
382,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
387,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
388,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
390,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
392,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
393,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
396,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
397,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
398,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
400,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
402,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
403,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
404,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
